Gene,Log_Tom2d
PITG_16701,0.00393593
PITG_16702,0.997820543
PITG_16703,0.969503602
PITG_16705,1.506751275
PITG_16707,0.055693922
PITG_16708,-0.272163518
PITG_16709,-0.064977474
PITG_16710,0.389680091
PITG_16712,-0.841679266
PITG_16713,0.222296687
PITG_16715,0.239448178
PITG_16717,-1.524912078
PITG_16718,-1.650087229
PITG_16719,-0.164943893
PITG_16720,-0.852581202
PITG_16721,0.039120478
PITG_16722,-0.246259876
PITG_16723,0.063940275
PITG_16724,-0.030640827
PITG_16726,0.357671568
PITG_16727,1.033967315
PITG_16728,0.106357146
PITG_16729,-0.013035365
PITG_16730,-0.037652965
PITG_16731,-0.647803449
PITG_16732,0.210799094
PITG_16733,-1.282590793
PITG_16734,-0.156250369
PITG_16735,-0.199096642
PITG_16736,0.163190209
PITG_16737,0.890871276
PITG_16738,-0.361559229
PITG_16740,-0.245587211
PITG_16741,-0.24437079
PITG_16742,0.660432087
PITG_16744,0.150277931
PITG_16745,0.970214281
PITG_16747,-0.309094738
PITG_16748,-0.162066946
PITG_16749,-0.00191347
PITG_16750,-0.140737293
PITG_16751,-0.285512931
PITG_16752,0.82376562
PITG_16757,-0.65159879
PITG_16758,0.330836766
PITG_16759,-0.379340732
PITG_16760,-0.667162942
PITG_16761,-0.520420721
PITG_16764,-0.731546708
PITG_16765,-1.405045303
PITG_16766,-0.10183589
PITG_16770,-0.220459922
PITG_16773,-0.492877132
PITG_16775,-0.894212302
PITG_16781,0.33350762
PITG_16783,0.033212356
PITG_16788,-0.481163763
PITG_16789,-0.020160629
PITG_16791,-1.580144305
PITG_16792,0.418790619
PITG_16794,0.344020401
PITG_16795,-0.133497897
PITG_16797,-0.453522693
PITG_16798,-0.869385155
PITG_16799,-0.625823978
PITG_16800,0.590047384
PITG_16801,-0.698851031
PITG_16802,-0.242343113
PITG_16803,0.466545837
PITG_16804,0.452174182
PITG_16806,0.177827271
PITG_16807,-0.149476085
PITG_16808,-1.401298414
PITG_16809,-0.686362784
PITG_16810,0.182849685
PITG_16811,0.673871281
PITG_16812,-0.439457755
PITG_16813,-0.160426658
PITG_16814,-1.167553784
PITG_16815,-0.068435197
PITG_16817,
PITG_16818,-0.048779052
PITG_16820,0.06228583
PITG_16821,1.034351466
PITG_16822,-0.318521117
PITG_16824,-0.380252075
PITG_16825,-0.46921688
PITG_16826,-0.015341295
PITG_16827,-0.064895656
PITG_16829,0.330475647
PITG_16831,0.029159775
PITG_16832,-0.550659088
PITG_16833,-0.882380865
PITG_16834,-0.483130145
PITG_16835,0.56173311
PITG_16836,0.810302734
PITG_16840,0.565549363
PITG_16841,0.468194308
PITG_16842,0.128232902
PITG_16844,0.377747632
PITG_16845,0.083738777
PITG_16847,-0.247977196
PITG_16848,0.114374696
PITG_16849,-0.283969565
PITG_16850,0.245566968
PITG_16851,0.254183026
PITG_16852,-0.014352506
PITG_16853,-0.046426445
PITG_16854,-0.624689652
PITG_16855,0.267243569
PITG_16856,0.068950268
PITG_16857,-0.445740985
PITG_16862,-0.357089864
PITG_16863,-0.330590267
PITG_16864,-1.130150904
PITG_16865,0.06742063
PITG_16866,-1.606609868
PITG_16867,0.018691844
PITG_16871,-1.621713436
PITG_16872,-0.90475521
PITG_16873,-1.001459963
PITG_16874,0.666504522
PITG_16876,0.24681706
PITG_16877,-0.018672264
PITG_16878,-0.050756793
PITG_16879,-0.198191955
PITG_16882,-0.473577718
PITG_16883,0.070191733
PITG_16884,0.143161447
PITG_16886,0.076510401
PITG_16887,-0.681184347
PITG_16889,-0.074073965
PITG_16890,0.563224348
PITG_16892,0.268711457
PITG_16893,-0.522747662
PITG_16894,0.062646993
PITG_16898,0.151954322
PITG_16899,0.583634035
PITG_16900,-0.668435844
PITG_16901,0.095313947
PITG_16902,-0.093105797
PITG_16903,0.205494234
PITG_16904,-0.07993394
PITG_16905,0.505218118
PITG_16907,-0.010095868
PITG_16908,0.506617531
PITG_16909,-0.164056335
PITG_16910,-0.409756943
PITG_16912,0.124819546
PITG_16913,0.087459851
PITG_16915,-0.700030045
PITG_16916,-0.162362612
PITG_16917,0.068458347
PITG_16918,-1.246174257
PITG_16919,0.078332089
PITG_16920,0.65155482
PITG_16921,-0.886615942
PITG_16922,-1.672521834
PITG_16923,0.2016248
PITG_16924,-0.839450206
PITG_16925,-2.06006586
PITG_16926,
PITG_16927,
PITG_16928,0.236968361
PITG_16930,-0.220456362
PITG_16935,-0.226323513
PITG_16936,0.239250489
PITG_16937,-0.063388374
PITG_16938,0.14438469
PITG_16939,-0.498543661
PITG_16940,-0.336443043
PITG_16942,-0.414390005
PITG_16943,-0.025599029
PITG_16944,-0.433012205
PITG_16945,0.05968313
PITG_16948,0.651815428
PITG_16950,0.160522244
PITG_16951,0.609295993
PITG_16952,0.724490174
PITG_16953,-0.119222645
PITG_16955,0.013569835
PITG_16956,-0.021341444
PITG_16958,2.352341549
PITG_16959,0.738432387
PITG_16962,-0.158619631
PITG_16963,-0.557445135
PITG_16965,-0.013434197
PITG_16966,-0.939880981
PITG_16967,1.033800688
PITG_16968,0.473154979
PITG_16969,-0.199643382
PITG_16970,-0.381236537
PITG_16972,-0.324877253
PITG_16973,0.049051388
PITG_16974,0.344415932
PITG_16975,-0.308171539
PITG_16976,0.124892085
PITG_16977,-0.368514344
PITG_16978,0.094886471
PITG_16981,0.189783438
PITG_16982,0.588834114
PITG_16983,-0.636009085
PITG_16984,-1.119785223
PITG_16985,1.095918162
PITG_16991,1.25200033
PITG_16992,0.350040805
PITG_16995,0.370749623
PITG_16997,-0.006861487
PITG_16998,0.27673188
PITG_16999,-2.52620513
PITG_17000,0.402699428
PITG_17001,0.487550771
PITG_17002,0.689085962
PITG_17003,-0.042056263
PITG_17004,-0.015454933
PITG_17005,-1.42494432
PITG_17006,0.685375316
PITG_17007,-0.895407383
PITG_17008,-0.022760181
PITG_17009,-0.019113073
PITG_17010,-0.069093624
PITG_17011,-0.160114658
PITG_17012,-0.301765549
PITG_17013,-1.780463577
PITG_17015,-0.144412465
PITG_17016,-0.510961412
PITG_17017,0.178186515
PITG_17018,0.110979234
PITG_17021,-0.425915309
PITG_17022,-0.118513534
PITG_17023,-0.292128012
PITG_17024,-0.066101345
PITG_17025,-0.139545546
PITG_17026,-0.477892043
PITG_17027,0.096712326
PITG_17028,-0.267564087
PITG_17030,0.211782911
PITG_17031,-0.215270373
PITG_17032,-0.673583607
PITG_17033,-1.847884083
PITG_17034,-1.464026045
PITG_17035,-0.319708305
PITG_17036,0.246887173
PITG_17037,-0.396312203
PITG_17038,0.134725756
PITG_17039,0.626340441
PITG_17040,0.028210551
PITG_17041,0.070930102
PITG_17042,-0.315335485
PITG_17043,-0.65239399
PITG_17044,0.847129009
PITG_17045,0.404239105
PITG_17046,-0.141858498
PITG_17047,-0.302899209
PITG_17048,0.0680937
PITG_17049,0.268803667
PITG_17051,0.614115499
PITG_17053,-0.070479147
PITG_17054,0.433012682
PITG_17055,0.616041315
PITG_17056,-0.166911987
PITG_17057,-0.528662368
PITG_17058,-0.111547913
PITG_17063,1.872700177
PITG_17064,0.332973543
PITG_17068,-0.479481151
PITG_17069,-0.510675384
PITG_17070,-0.577489294
PITG_17071,-0.360940384
PITG_17072,-0.022703995
PITG_17073,-0.571724317
PITG_17074,-0.365902482
PITG_17075,-0.483049883
PITG_17076,-0.936150273
PITG_17077,-0.719794178
PITG_17078,-0.01198313
PITG_17079,-0.28751387
PITG_17080,-0.573099371
PITG_17081,0.013574237
PITG_17082,0.06289766
PITG_17083,0.10901651
PITG_17084,-0.423002549
PITG_17085,0.123247933
PITG_17087,-0.102318166
PITG_17088,-0.513009885
PITG_17089,-0.218807932
PITG_17090,-0.430809467
PITG_17091,-0.458291095
PITG_17092,0.098313715
PITG_17093,-0.447826726
PITG_17094,0.168215293
PITG_17095,0.129111879
PITG_17097,0.697707811
PITG_17099,0.30642891
PITG_17100,-0.09758341
PITG_17101,-0.012692268
PITG_17103,0.502593781
PITG_17104,-0.072847315
PITG_17105,-0.4226927
PITG_17106,-0.166928813
PITG_17107,-0.176861294
PITG_17108,0.366585088
PITG_17109,-0.490582128
PITG_17110,-0.198461174
PITG_17111,-0.408727303
PITG_17112,-0.190273856
PITG_17113,-0.272682048
PITG_17114,-0.05859316
PITG_17115,-0.177482366
PITG_17116,0.024671543
PITG_17117,-0.087258592
PITG_17122,-0.078158691
PITG_17123,-0.53073395
PITG_17124,0.066910943
PITG_17125,0.334854768
PITG_17126,-0.441940707
PITG_17127,-0.750598762
PITG_17128,0.098232759
PITG_17129,-0.710528402
PITG_17130,0.818336781
PITG_17131,0.34175188
PITG_17132,0.042464338
PITG_17133,-0.544925564
PITG_17135,0.487388212
PITG_17136,-0.578623568
PITG_17137,-1.122702771
PITG_17138,0.714542867
PITG_17139,-0.180123081
PITG_17140,-0.458111021
PITG_17141,-0.437306567
PITG_17142,0.186302552
PITG_17144,0.025242075
PITG_17145,-0.57810699
PITG_17146,0.279092112
PITG_17147,-0.209122628
PITG_17148,-0.055049297
PITG_17151,-0.32524888
PITG_17152,-0.302053229
PITG_17153,0.655797471
PITG_17154,0.158840924
PITG_17155,-0.498178771
PITG_17156,-0.074640758
PITG_17157,-0.085331909
PITG_17158,0.273920878
PITG_17159,0.046464824
PITG_17160,0.240330751
PITG_17161,-0.032214349
PITG_17162,-0.031792362
PITG_17163,-0.519392277
PITG_17164,0.021959464
PITG_17165,-0.276629924
PITG_17166,-0.389513542
PITG_17167,0.084069699
PITG_17168,-0.59612272
PITG_17170,-0.267397318
PITG_17171,0.223848566
PITG_17172,-0.070863608
PITG_17173,-0.352204196
PITG_17174,
PITG_17175,
PITG_17176,-1.109433394
PITG_17178,-0.280284786
PITG_17180,-0.30210595
PITG_17181,
PITG_17182,-0.347173675
PITG_17185,0.851400962
PITG_17186,-0.358616795
PITG_17187,-0.265685458
PITG_17189,-0.823919216
PITG_17195,-0.200969701
PITG_17198,-1.261209315
PITG_17199,-0.700724292
PITG_17201,-0.540623736
PITG_17205,-0.253859092
PITG_17206,-0.475275602
PITG_17207,-0.521077639
PITG_17208,-0.478368773
PITG_17209,0.093071844
PITG_17210,-0.27469141
PITG_17212,
PITG_17213,-0.217157328
PITG_17214,-0.160187494
PITG_17216,
PITG_17217,-0.279884778
PITG_17218,0.293778491
PITG_17219,-0.042288591
PITG_17221,-1.267298328
PITG_17222,-1.41253174
PITG_17223,
PITG_17224,-1.356882247
PITG_17225,-1.417042221
PITG_17226,-1.329426504
PITG_17227,-1.026071391
PITG_17228,-0.498283656
PITG_17229,-0.256760874
PITG_17230,0.009974474
PITG_17231,-0.618085121
PITG_17237,-0.042410904
PITG_17238,-0.019069303
PITG_17239,-1.14641272
PITG_17240,-0.151723893
PITG_17241,-0.343509151
PITG_17242,-0.393764344
PITG_17243,-0.419179785
PITG_17244,-1.112668515
PITG_17245,-0.572513716
PITG_17246,0.46386565
PITG_17247,-0.017096336
PITG_17248,-0.244840212
PITG_17249,-0.56300346
PITG_17250,-0.206643206
PITG_17251,-0.325723551
PITG_17252,0.309840602
PITG_17253,0.592942486
PITG_17254,-0.420695587
PITG_17255,0.061568031
PITG_17257,-1.387808343
PITG_17258,-0.071953418
PITG_17259,-0.139648344
PITG_17260,-0.552514228
PITG_17261,0.38374138
PITG_17262,-1.152637334
PITG_17263,-1.028325413
PITG_17264,-0.038140756
PITG_17265,-1.137395616
PITG_17266,0.036943875
PITG_17268,-0.307088175
PITG_17269,0.039655042
PITG_17270,0.272090259
PITG_17271,0.013113732
PITG_17272,-0.79252657
PITG_17273,-0.668615209
PITG_17274,0.122493162
PITG_17275,-1.469307867
PITG_17278,0.139657072
PITG_17279,-0.343181198
PITG_17280,-0.434031197
PITG_17281,-0.336200368
PITG_17282,-0.700079187
PITG_17285,-0.216385779
PITG_17286,-0.384736233
PITG_17287,-0.554939455
PITG_17288,-0.463618289
PITG_17289,0.888942695
PITG_17290,0.127709257
PITG_17291,-0.58502997
PITG_17292,-0.205512593
PITG_17295,0.343348812
PITG_17296,0.247430844
PITG_17297,-0.293553821
PITG_17298,0.078091255
PITG_17299,0.08359603
PITG_17300,-0.207921241
PITG_17301,0.283533178
PITG_17302,0.287129149
PITG_17303,0.326147759
PITG_17304,0.600389756
PITG_17305,0.094421213
PITG_17306,0.148435048
PITG_17307,-0.25925704
PITG_17309,0.355406523
PITG_17310,0.120922798
PITG_17311,0.327018292
PITG_17312,-0.395758464
PITG_17313,0.159134257
PITG_17314,0.082716788
PITG_17315,-0.00416035
PITG_17316,0.543869006
PITG_17317,-0.252112969
PITG_17320,-0.906229387
PITG_17321,-0.922766444
PITG_17322,0.19776661
PITG_17323,0.410549763
PITG_17325,-0.240913849
PITG_17326,-0.555346662
PITG_17327,-0.000675415
PITG_17328,-0.456115062
PITG_17329,0.047476874
PITG_17330,-0.176724764
PITG_17331,-0.012119074
PITG_17332,0.109386497
PITG_17333,-1.325410154
PITG_17334,-0.408806982
PITG_17335,0.02667079
PITG_17337,-0.318532439
PITG_17342,0.393305711
PITG_17343,-0.086758591
PITG_17344,0.056334917
PITG_17345,0.005781585
PITG_17346,-0.706978388
PITG_17347,-0.070817665
PITG_17348,-0.523940377
PITG_17349,-1.190307158
PITG_17350,-0.079042555
PITG_17351,-0.296148822
PITG_17352,-0.191817977
PITG_17353,-0.76419414
PITG_17354,0.298029189
PITG_17356,0.091453641
PITG_17357,-0.052117754
PITG_17358,0.251894174
PITG_17359,-0.801608979
PITG_17360,0.562659224
PITG_17361,-0.030373393
PITG_17362,-0.256099723
PITG_17363,-0.554732339
PITG_17364,0.138022989
PITG_17365,0.050984406
PITG_17366,0.287256521
PITG_17367,-0.079782588
PITG_17368,0.393647218
PITG_17369,-0.453769307
PITG_17370,0.038179469
PITG_17371,-0.046945101
PITG_17378,-0.6039415
PITG_17379,-0.141385553
PITG_17380,0.396601883
PITG_17381,0.192449673
PITG_17382,1.131382454
PITG_17383,-0.057703313
PITG_17384,-1.041806387
PITG_17385,0.023321636
PITG_17386,0.743055592
PITG_17387,-0.429784993
PITG_17388,0.138011384
PITG_17389,0.324570258
PITG_17390,0.200696833
PITG_17391,0.148614806
PITG_17392,0.001032129
PITG_17393,-0.668697793
PITG_17394,-0.637083634
PITG_17395,-0.530396364
PITG_17396,0.234978535
PITG_17398,0.122176872
PITG_17399,0.220013371
PITG_17400,-1.97724545
PITG_17401,-1.451561079
PITG_17402,-0.76624931
PITG_17403,0.191288544
PITG_17404,0.015674423
PITG_17405,-0.436362896
PITG_17406,-1.870829936
PITG_17407,-0.991967092
PITG_17408,-0.599129622
PITG_17409,0.251982353
PITG_17410,0.472812332
PITG_17411,1.175968084
PITG_17412,0.05352992
PITG_17413,-0.19486149
PITG_17416,-0.313241555
PITG_17418,0.294317494
PITG_17419,-0.917308627
PITG_17420,-0.278515589
PITG_17421,0.640013489
PITG_17422,0.942273276
PITG_17423,-0.640674589
PITG_17425,-2.415387543
PITG_17426,-0.152691375
PITG_17430,0.023342027
PITG_17433,0.558444385
PITG_17434,-0.05878798
PITG_17435,0.225364116
PITG_17437,-0.228143968
PITG_17438,
PITG_17439,-0.39827016
PITG_17441,0.997531351
PITG_17442,-0.60688591
PITG_17445,-1.847855988
PITG_17446,-0.015025036
PITG_17447,
PITG_17448,-0.09291795
PITG_17449,
PITG_17452,-1.365789146
PITG_17453,0.309660929
PITG_17454,0.423882747
PITG_17455,-1.090173485
PITG_17456,-0.663920787
PITG_17457,-0.389160346
PITG_17458,-0.141255729
PITG_17460,-0.108634499
PITG_17461,-0.116713229
PITG_17466,0.135911879
PITG_17470,0.324249127
PITG_17471,-0.023342742
PITG_17472,-0.391339742
PITG_17477,1.375570252
PITG_17478,0.08230966
PITG_17479,-0.63346634
PITG_17480,-0.636470914
PITG_17481,-0.14084349
PITG_17482,0.069557521
PITG_17483,-0.323085815
PITG_17484,-0.157933239
PITG_17485,-0.048828422
PITG_17486,0.382337587
PITG_17487,-0.143369774
PITG_17488,0.422205916
PITG_17489,-0.570768149
PITG_17490,-0.484004204
PITG_17491,0.548039549
PITG_17492,-0.506265657
PITG_17493,0.112072778
PITG_17494,-0.379646065
PITG_17495,-1.061782697
PITG_17496,-0.002641052
PITG_17497,0.109121962
PITG_17498,0.267973632
PITG_17499,-0.789834462
PITG_17500,0.083442895
PITG_17501,0.153832437
PITG_17502,-0.457474449
PITG_17503,-0.536670597
PITG_17506,-0.118957426
PITG_17507,-0.780937499
PITG_17508,-1.294243348
PITG_17509,0.246338117
PITG_17510,0.209209005
PITG_17511,-0.162832348
PITG_17512,-0.199253804
PITG_17513,0.122703253
PITG_17514,0.279644706
PITG_17515,0.696758358
PITG_17516,-0.682178113
PITG_17517,-0.637911143
PITG_17518,-0.144554006
PITG_17519,5.20E-05
PITG_17520,0.111349833
PITG_17521,-0.218983563
PITG_17522,-0.77331315
PITG_17524,0.702563254
PITG_17525,-0.47625408
PITG_17526,-0.503815736
PITG_17527,-0.496559228
PITG_17531,-0.506006556
PITG_17535,-0.131509456
PITG_17537,-0.593202231
PITG_17538,-0.299466963
PITG_17539,-0.737802732
PITG_17540,-0.651525476
PITG_17541,-1.101830363
PITG_17542,-0.073428253
PITG_17543,-0.741852957
PITG_17546,1.102722807
PITG_17549,-0.446654387
PITG_17550,-0.095142207
PITG_17551,-0.100314862
PITG_17552,0.886940672
PITG_17554,0.482087628
PITG_17556,0.239965726
PITG_17557,0.463748533
PITG_17559,0.717013479
PITG_17560,-0.697069541
PITG_17562,-0.079763467
PITG_17563,0.053489863
PITG_17565,-0.077395295
PITG_17566,-0.446377604
PITG_17567,-0.327516898
PITG_17568,-0.75126634
PITG_17571,0.000558532
PITG_17572,0.343279135
PITG_17573,0.105172068
PITG_17574,0.339847558
PITG_17575,0.012002779
PITG_17576,-0.564162297
PITG_17577,-0.378313874
PITG_17578,0.416838654
PITG_17579,0.233919322
PITG_17580,0.116690222
PITG_17581,-0.162150546
PITG_17582,0.569238212
PITG_17583,0.531418
PITG_17584,-0.122145266
PITG_17585,0.137261635
PITG_17586,0.050624048
PITG_17587,-0.272532978
PITG_17588,-0.327237651
PITG_17589,-0.152485631
PITG_17590,0.512524339
PITG_17591,-0.117580996
PITG_17592,-0.780534869
PITG_17593,-0.977156941
PITG_17594,-0.872118084
PITG_17595,0.523432408
PITG_17596,-2.204234544
PITG_17597,0.463000113
PITG_17598,0.082373608
PITG_17599,0.23255044
PITG_17600,-0.438243056
PITG_17601,-0.726659273
PITG_17602,-0.617563875
PITG_17603,-0.08820525
PITG_17604,0.02639237
PITG_17605,-0.102978927
PITG_17606,-0.366528667
PITG_17607,0.063529588
PITG_17608,0.273527354
PITG_17609,-0.259674609
PITG_17611,0.419416116
PITG_17616,-0.121751234
PITG_17617,-0.575727339
PITG_17620,-0.331858571
PITG_17624,-0.450773369
PITG_17625,0.082671365
PITG_17626,-0.025702822
PITG_17627,-0.290008709
PITG_17628,-0.247684699
PITG_17629,-0.029683571
PITG_17630,-0.223331598
PITG_17631,-0.282907545
PITG_17632,-0.255277525
PITG_17634,-0.22453097
PITG_17637,-0.886654425
PITG_17638,3.20055242
PITG_17639,-0.173529342
PITG_17641,-0.580893707
PITG_17644,-0.125513881
PITG_17645,-0.255162576
PITG_17646,0.294348436
PITG_17647,-0.558644316
PITG_17650,-0.458198864
PITG_17651,0.091336272
PITG_17652,0.171807841
PITG_17654,-0.192521264
PITG_17656,0.188642978
PITG_17660,-0.054433405
PITG_17661,0.255419624
PITG_17662,-0.147146426
PITG_17663,-0.722310322
PITG_17664,0.005118709
PITG_17667,0.210924778
PITG_17668,-1.061074399
PITG_17669,-0.141787738
PITG_17670,0.590324493
PITG_17672,0.273704601
PITG_17673,-0.602722466
PITG_17674,-0.573174425
PITG_17675,0.513757004
PITG_17676,0.231278578
PITG_17677,0.282528654
PITG_17678,0.388824672
PITG_17679,0.176902991
PITG_17680,-0.052410432
PITG_17681,0.088006679
PITG_17682,0.527226405
PITG_17683,1.100902557
PITG_17684,0.276262941
PITG_17685,-0.172838374
PITG_17689,0.016272825
PITG_17690,-0.210504797
PITG_17692,-0.375724575
PITG_17693,0.580235906
PITG_17694,-0.4235555
PITG_17695,-0.44095402
PITG_17696,-0.510799385
PITG_17698,-0.603473613
PITG_17699,-0.429828796
PITG_17700,-0.403339906
PITG_17701,-0.193195117
PITG_17703,0.059082533
PITG_17704,0.350581333
PITG_17705,-0.242438021
PITG_17706,-0.135068869
PITG_17708,0.066597962
PITG_17709,-0.528410277
PITG_17710,0.26992696
PITG_17711,-0.026133509
PITG_17716,-0.500767056
PITG_17717,-0.412307466
PITG_17718,-0.192718135
PITG_17719,-0.206463034
PITG_17720,-0.34088603
PITG_17721,-0.409510411
PITG_17722,0.353336233
PITG_17723,-0.09380914
PITG_17724,-0.104628191
PITG_17725,-0.020738788
PITG_17726,-0.40458931
PITG_17727,0.106927804
PITG_17728,-0.14724164
PITG_17729,-0.20040606
PITG_17730,0.022380821
PITG_17731,0.00784241
PITG_17732,0.224193688
PITG_17733,-0.017964068
PITG_17734,-0.103737051
PITG_17735,0.322121404
PITG_17736,1.126649193
PITG_17740,-0.114991453
PITG_17741,0.274948808
PITG_17742,0.064196967
PITG_17743,-0.358108398
PITG_17744,0.551089922
PITG_17745,-0.898673603
PITG_17746,-0.314475348
PITG_17747,-1.390018039
PITG_17748,-0.628875462
PITG_17750,0.654884082
PITG_17752,-0.116427337
PITG_17753,0.486588365
PITG_17754,0.198621804
PITG_17755,-0.015255294
PITG_17756,-0.355461271
PITG_17759,-0.078225906
PITG_17760,-0.145343364
PITG_17761,-0.030394141
PITG_17762,-0.230154182
PITG_17763,-0.469445511
PITG_17766,-1.213423457
PITG_17767,-0.193249616
PITG_17768,-0.709392712
PITG_17769,-0.492832057
PITG_17770,-0.21481079
PITG_17771,-0.366754292
PITG_17772,-0.660206645
PITG_17777,0.026616358
PITG_17778,-0.866251919
PITG_17779,-0.004090212
PITG_17780,0.39001924
PITG_17781,0.033014834
PITG_17782,0.227765783
PITG_17783,-0.071305367
PITG_17784,0.294375555
PITG_17785,0.451122718
PITG_17786,-0.462061834
PITG_17787,-0.02984265
PITG_17788,-0.088713522
PITG_17789,0.347479846
PITG_17790,-0.233507741
PITG_17791,0.241369816
PITG_17792,0.398510495
PITG_17795,0.536867744
PITG_17799,1.004777238
PITG_17800,0.905221604
PITG_17801,0.345348437
PITG_17803,0.758233533
PITG_17804,-1.021038786
PITG_17805,-1.177838161
PITG_17806,0.214815598
PITG_17807,0.077225876
PITG_17808,0.662135374
PITG_17810,0.314915993
PITG_17811,-0.526394364
PITG_17812,-0.096415763
PITG_17813,0.016186363
PITG_17814,0.387508252
PITG_17816,-0.036920418
PITG_17819,0.319290528
PITG_17820,0.166477668
PITG_17821,0.242792984
PITG_17824,-0.125502105
PITG_17825,-0.323059659
PITG_17826,-0.169731176
PITG_17827,-0.180940675
PITG_17828,1.732328414
PITG_17829,-0.710956357
PITG_17830,-0.155810496
PITG_17831,-0.295868889
PITG_17832,0.34419693
PITG_17833,0.385757218
PITG_17834,-0.139217144
PITG_17835,-0.057953724
PITG_17837,0.677493263
PITG_17838,-0.310937209
PITG_17839,0.142080343
PITG_17840,-0.695905513
PITG_17841,0.097136414
PITG_17842,0.735710219
PITG_17844,0.334926064
PITG_17845,0.772982116
PITG_17846,0.993685718
PITG_17848,2.202091939
PITG_17849,0.313693671
PITG_17850,0.413651983
PITG_17851,-0.315887907
PITG_17852,-0.20353793
PITG_17853,-0.236522832
PITG_17854,-0.870491082
PITG_17855,-0.30760469
PITG_17856,-0.12985832
PITG_17857,0.182894929
PITG_17859,-0.34899832
PITG_17860,0.534637074
PITG_17861,
PITG_17862,-0.490610798
PITG_17863,0.50581315
PITG_17864,0.031079695
PITG_17865,0.154954934
PITG_17866,0.044243602
PITG_17867,0.25632737
PITG_17868,-0.184301724
PITG_17869,-0.436797287
PITG_17871,-0.395819341
PITG_17872,-0.799838454
PITG_17873,0.404131566
PITG_17874,-0.196798638
PITG_17875,0.46541575
PITG_17876,0.134351327
PITG_17877,0.386122081
PITG_17878,-0.794438359
PITG_17879,-0.284280942
PITG_17880,0.407857329
PITG_17881,-0.039328086
PITG_17882,-0.634762571
PITG_17883,-0.183356429
PITG_17884,-0.195957684
PITG_17885,-0.176300563
PITG_17889,0.12246516
PITG_17891,-0.929696595
PITG_17892,0.60663882
PITG_17893,0.052722647
PITG_17894,0.240937699
PITG_17895,0.075476402
PITG_17896,-0.327940621
PITG_17897,-0.174755651
PITG_17898,-0.113531206
PITG_17899,-0.042812361
PITG_17904,0.229729028
PITG_17905,0.565949924
PITG_17906,0.34476287
PITG_17907,-0.434094039
PITG_17908,-0.289544609
PITG_17910,-0.335954045
PITG_17912,-0.047534461
PITG_17913,0.532846614
PITG_17915,-0.284843055
PITG_17918,-0.19125012
PITG_17919,0.918920161
PITG_17920,-0.963722639
PITG_17921,-1.05235495
PITG_17922,0.626581742
PITG_17925,-0.274661792
PITG_17926,-0.471559517
PITG_17927,-0.062307998
PITG_17928,-0.677849322
PITG_17929,-1.03091159
PITG_17930,0.269346114
PITG_17931,-0.652577797
PITG_17933,-0.990311322
PITG_17935,-0.254273979
PITG_17936,-0.574997342
PITG_17937,-0.498487976
PITG_17941,0.115907848
PITG_17942,-1.071823667
PITG_17943,0.497587004
PITG_17944,-0.027099744
PITG_17945,-1.376617897
PITG_17946,-0.612666695
PITG_17947,-1.876142194
PITG_17948,0.189394841
PITG_17949,-0.906464771
PITG_17950,-0.246670548
PITG_17951,0.098947208
PITG_17952,-0.936577179
PITG_17953,-0.496215041
PITG_17954,-0.253325531
PITG_17955,-0.45219184
PITG_17956,-0.882331098
PITG_17957,0.165168068
PITG_17958,0.271679543
PITG_17959,-1.183618019
PITG_17960,-0.274267536
PITG_17961,-0.110515517
PITG_17962,-0.312971363
PITG_17963,1.051558215
PITG_17964,0.010699211
PITG_17965,-0.931501835
PITG_17966,0.069503486
PITG_17967,0.052589425
PITG_17968,0.060413015
PITG_17969,0.021482835
PITG_17971,-0.431792659
PITG_17974,-0.103704908
PITG_17975,0.167348076
PITG_17976,0.344465423
PITG_17977,0.057069789
PITG_17978,-0.001183185
PITG_17979,0.174874942
PITG_17980,-0.082997835
PITG_17981,-0.925324488
PITG_17982,-0.822424149
PITG_17983,-0.348814206
PITG_17984,0.277030051
PITG_17985,-0.071065806
PITG_17986,-0.3560721
PITG_17987,-0.512862591
PITG_17988,0.200044844
PITG_17989,-0.168090574
PITG_17990,-0.595397509
PITG_17991,0.274924951
PITG_17992,-0.705068681
PITG_17993,-1.551771377
PITG_17994,-0.196540795
PITG_17995,0.07893381
PITG_17996,0.06011892
PITG_17997,-1.000290229
PITG_17998,0.009918664
PITG_17999,-0.353912215
PITG_18000,-0.317799147
PITG_18001,-0.271962399
PITG_18002,-0.018149438
PITG_18003,-0.185310155
PITG_18004,-0.329623902
PITG_18005,-0.170046398
PITG_18006,0.028050194
PITG_18007,-0.665336937
PITG_18008,-0.524107756
PITG_18009,-0.437820764
PITG_18010,-0.055600712
PITG_18011,-0.944880985
PITG_18012,-0.001493371
PITG_18014,0.326050916
PITG_18015,-0.768530189
PITG_18016,-0.115231185
PITG_18017,0.638247454
PITG_18018,0.158553477
PITG_18019,-0.586485764
PITG_18020,-0.073953853
PITG_18022,-0.091076519
PITG_18023,0.471320526
PITG_18024,-0.607865324
PITG_18025,-2.251857535
PITG_18026,0.435568417
PITG_18027,-0.673186371
PITG_18028,-0.555898305
PITG_18029,0.527395829
PITG_18030,-0.120115016
PITG_18031,-0.604651324
PITG_18032,-0.344007819
PITG_18033,0.231735643
PITG_18034,-0.73980107
PITG_18035,0.121694497
PITG_18036,0.830143393
PITG_18037,-0.696113179
